RIsearch	9	0	12	0.428571	1.000000	0.654654	
IntaRNA	9	0	12	0.428571	1.000000	0.654654	
RNAplex	0	5	21	0.000000	0.000000	0.000000	
RNAcofold	13	13	8	0.619048	0.500000	0.556349	
RNAup	0	4	21	0.000000	0.000000	0.000000	
RNAduplex	21	129	0	1.000000	0.140000	0.374166	
RNAhybrid	21	85	0	1.000000	0.198113	0.445099	
pairfold	12	33	9	0.571429	0.266667	0.390360	
bifold	0	17	21	0.000000	0.000000	0.000000	
ssearch	0	53	21	0.000000	0.000000	0.000000	
ractip	6	66	15	0.285714	0.083333	0.154303	
bistarna	6	13	15	0.285714	0.315789	0.300376	
DuplexFold	6	62	15	0.285714	0.088235	0.158777	
AccessFold	0	3	21	0.000000	0.000000	0.000000	
