RIsearch	0	15	11	0.000000	0.000000	0.000000	
IntaRNA	0	7	11	0.000000	0.000000	0.000000	
RNAplex	0	7	11	0.000000	0.000000	0.000000	
RNAcofold	0	25	11	0.000000	0.000000	0.000000	
RNAup	0	4	11	0.000000	0.000000	0.000000	
RNAduplex	11	151	0	1.000000	0.067901	0.260579	
RNAhybrid	11	95	0	1.000000	0.103774	0.322139	
pairfold	0	25	11	0.000000	0.000000	0.000000	
bifold	0	25	11	0.000000	0.000000	0.000000	
ssearch	0	85	11	0.000000	0.000000	0.000000	
ractip	2	64	9	0.181818	0.030303	0.074227	
bistarna	0	18	11	0.000000	0.000000	0.000000	
DuplexFold	10	64	1	0.909091	0.135135	0.350500	
AccessFold	0	4	11	0.000000	0.000000	0.000000	
